FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;FIELD_TAMBAHAN_1;FIELD_TAMBAHAN_2;FIELD_TAMBAHAN_3;FIELD_TAMBAHAN_4;FIELD_TAMBAHAN_5
FM;03;0;0021852907632;07;2018;25/07/2018;805712536619000;CV DAYU UTAMA;JL. BOGEN 2 NO 29, PLOSO KOTA SURABAYA;61500000;6150000;0;0;015;015;;;
FM;03;0;0041847089152;07;2018;20/07/2018;011085016631000;KOP KOPERASI PEGAWAI PT. PELABUHAN INDONESIA III SURABAYA;JL. PERAK TIMUR NO. 426 RT.02 RW.03, PERAK UTARA, SURABAYA;52833331;5283333;0;1;018;018;;;
FM;03;0;0041847089151;07;2018;20/07/2018;011085016631000;KOP KOPERASI PEGAWAI PT. PELABUHAN INDONESIA III SURABAYA;JL. PERAK TIMUR NO. 426 RT.02 RW.03, PERAK UTARA, SURABAYA;52833331;5283333;0;1;018;018;;;
FM;01;0;0031854376825;07;2018;04/06/2018;838073187517000;APTACOMINDO, CV;PURI ASRI PERDANA BLOK K2 NO 7E RT 005 RW 016, PADANGSARI, KOTA SEMARANG;4750000;475000;0;1;018;018;;;
FM;03;0;0041865979095;07;2018;12/07/2018;024020992518000;KARYA KENCANA, PT;PERUMAHAN MEDOHO INDAH BLOK A/4 RT.009 RW.008, GAYAMSARI, KOTA SEMARANG;168437000;16843700;0;1;018;018;;;
FM;03;0;0041876372155;07;2018;30/07/2018;744936618613000;BERKAH INDUSTRI ALAT ANGKAT, PT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA, SURABAYA;100000000;10000000;0;1;018;018;;;
FM;03;1;0031866975692;07;2018;02/07/2018;016000127517000;TANAH PUTIH, CV;JL. DR.WAHIDIN NO.4, JOMBLANG, KOTA SEMARANG;35000000;3500000;0;1;018;018;;;
FM;03;0;0031849307670;07;2018;11/07/2018;022072854613000;PELINDO DAYA SEJAHTERA, PT;PERAK TIMUR NO.610, PERAK UTARA, SURABAYA;1786410730;178641073;0;1;018;018;;;
FM;03;0;0041874594167;07;2018;25/07/2018;018310698511000;KOP TKBM SEMARANG;JL. BORNEO NO 3, TANJUNGMAS, SEMARANG;208894400;20889440;0;1;018;018;;;
FM;03;0;0031864807743;07;2018;06/07/2018;018310698511000;KOP TKBM SEMARANG;JL. BORNEO NO 3, TANJUNGMAS, SEMARANG;260621807;26062180;0;1;018;018;;;
FM;03;0;0021855881400;07;2018;12/07/2018;029552072504000;ARTOMORO WAHID JAYA, CV;PERUM MUTIARA GADING RESSIDENCE BLOK G NO 17 RT 010 RW 009, KOTA SEMARANG;172000000;17200000;0;1;018;018;;;
FM;03;0;0041876372076;07;2018;16/07/2018;744936618613000;BERKAH INDUSTRI ALAT ANGKAT, PT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA, SURABAYA;18046875;1804688;0;1;018;018;;;
FM;03;0;0041876372104;07;2018;19/07/2018;744936618613000;BERKAH INDUSTRI ALAT ANGKAT, PT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA, SURABAYA;1967564;196756;0;1;018;018;;;
FM;03;0;0031868153803;07;2018;03/07/2018;020535274046000;PRIMUS INDONESIA, PT;PLAZA PASIFIK A2.33 JL RAYA BOULEVARD BARAT, KELAPA GADING BARAT, JAKARTA UTARA;50700000;5070001;0;1;018;018;;;
FM;03;0;0021844766178;07;2018;10/07/2018;027751320518000;TIGAJAYA ABADI, CV;BERUANG DALAM TIMUR I.14 RT.001 RW.001 KALICARI, KOTA SEMARANG;30000000;3000000;0;0;018;018;;;
FM;03;0;0041845440999;07;2018;02/07/2018;824558100504000;JASA MAHARDIKA PUTRA, CV;RONGGOWARSITO RT 06 RW 10, TANJUNGMAS, KOTA SEMARANG;15000000;1500000;0;1;018;018;;;
FM;03;0;0021853739013;07;2018;03/07/2018;011489663504000;KOP PRIMKOPPEL;JL. COASTER NO. 10 PERUM PELABUHAN III TANJUNGMAS, KOTA SEMARANG;13280000;1328000;0;1;018;018;;;
FM;03;0;0031849307709;07;2018;17/07/2018;022072854613000;PELINDO DAYA SEJAHTERA, PT;PERAK TIMUR NO.610, PERAK UTARA, SURABAYA;49021100;4902110;0;0;018;018;;;
FM;03;0;0041876372139;07;2018;31/07/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO.379 RT.002 RW 003, PERAK UTARA, SURABAYA;39500000;3950000;0;1;003;003;;;
FM;03;0;0031835441764;07;2018;25/07/2018;023986557031000;PT MITRA PAJAKKU;JL KEMANGGISAN UTAMA RAYA NO. 26, KEMANGGISAN, JAKARTA BARAT;133500000;13350000;0;1;006;006;;;
FM;03;1;0031848342885;07;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;191013692;19101369;0;1;005;005;;;
FM;01;0;0031847775155;07;2018;03/05/2018;027736248517000;PT. HARTA VERA LLOYD;JL. BUKIT RAYA NO. 59 NGESREP, SEMARANG;7661345;766134;0;1;013;013;;;
FM;03;0;0021848597862;03;2018;08/03/2018;022072854613000;PT PELINDO DAYA SEJAHTERA;PERAK TIMUR NO. 610, PERAK UTARA , SURABAYA;11454546;1145454;0;1;006;;;;
FM;03;0;0021834046348;06;2018;04/06/2018;015106842609000;PT SINAR BUMI PERSADA AGUNG;JL KETINTANG WIYATA IV NO 32 RT 003 RW 004 GAYUNGAN SURABAYA;610476546;61047654;0;1;006;;;;
FM;01;0;0051803874699;08;2018;02/08/2018;825950975734000;CV JAYA ABADI;JL RAYA STAGEN KM 11 RT 005 RW 000, STAGEN, KAB. KOTABARU;7250000;725000;0;1;001;001;;;
FM;03;0;0021852929160;08;2018;06/08/2018;733558563731000;PT SERETAMA ABDI PERSADA;JL MELATI INDAH 2 NO 09 RT 010 RW 009, SUNGAI LULUT, BANJARMASIN;590153600;59015360;0;1;001;001;;;
FM;03;0;0041801093078;08;2018;06/08/2018;011358389631000;PT SALAM PACIFIC INDONESIA LINES;JL. KARET NO 104 KEATAS, BONGKARAN, SURABAYA;59304000;5930400;0;1;001;001;;;
FM;03;0;0041876372176;08;2018;07/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 00, PERAK UTARA, SURABAYA;13593000;1359300;0;1;001;001;;;
FM;03;0;0041876372177;08;2018;07/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 00, PERAK UTARA, SURABAYA;58075000;5807500;0;1;001;001;;;
FM;03;0;0051803874700;08;2018;03/08/2018;825950975734000;CV JAYA ABADI;JL RAYA STAGEN KM 11 RT 005 RW 000, STAGEN, KAB. KOTABARU;60500000;6050000;0;1;001;001;;;
FM;03;0;0021860850327;08;2018;28/08/2018;800046351731000;CV VARIAN USAHA;JL KOMP WENGGA MANTUIL RAYA BLOK I NO 277 RT 019 RW 001, MANTUIL, KOTA BANJARMASIN;86484000;8648400;0;1;001;001;;;
FM;01;0;0031897883408;08;2018;12/06/2018;023537145903000;PT MEDIA NUSANTARA GEMILANG;JL KAMBOJA SEMERTA KAUH;1000000;100000;0;1;002;002;;;
FM;03;0;0021832839836;08;2018;15/08/2018;015221914905000;KOPERASI PEGAWAI NEGERI PERUM PELABUHAN III;JL PELABUHAN BENOA BADUNG;21350000;2135000;0;1;002;002;;;
FM;03;1;0021821159595;08;2018;02/08/2018;760438549906000;PT MAHA PUTRA ENGINEERING;KANGKANG NO 23 BADUNG;27230000;2723000;0;1;002;002;;;
FM;03;0;0041870834317;08;2018;07/08/2018;015885072441000;PT ATRYA SWASCIPTA REKAYASA;JL PAHLAWAN NO. 95 BANDUNG;51629060;5162906;0;1;002;002;;;
FM;03;0;0031848342976;08;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;185786321;18578632;0;1;005;005;;;
FM;03;0;0041847089242;08;2018;13/08/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 SURABAYA;19500000;1950000;0;1;005;005;;;
FM;03;0;0031848342972;08;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;227428518;22742851;0;1;005;005;;;
FM;03;0;0031848342974;08;2018;13/08/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;125012832;12501283;0;1;005;005;;;
FM;01;0;0031860010179;08;2018;12/07/2018;025963521643000;CV RADJA;JL MAKMUR NO 19 A RT 007 RW 004, SIDOARJO;7850000;785000;0;0;006;006;;;
FM;03;0;0041833048842;08;2018;24/08/2018;211336409619000;CV KURNIA JAYA ABADI;JL LEO 7 SURABAYA;28947562;2894756;0;1;005;005;;;
FM;03;0;0021854355646;08;2018;07/08/2018;809315062604000;CV ANUGRAH TEHNIK;PONDOK BENOWO INDAH BLOK EV NO 16 SURABAYA;8157000;815700;0;1;005;005;;;
FM;01;1;0041885608362;08;2018;13/08/2018;022296107612000;CV PUSAKA BAWEAN;JL HANGTUAH DSN PATEKEN, KOTAKUSUMA, GRESIK;7750000;775000;0;1;006;006;;;
FM;01;0;0021880834880;08;2018;13/08/2018;013575832046000;PT SERASI AUTORAYA;JL MITRA SUNTER BOULEVARD BLOK C2, SUNTER JAYA, JAKARTA UTARA;7900000;790000;0;0;006;006;;;
FM;03;0;0021847065221;08;2018;10/08/2018;311622179657000;PT KUSUMA JAYA ABADI CONSTRUCTION;SUMBER WUNI INDAH A-34 KALIREJO MALANG;18290300;1829030;0;1;005;005;;;
FM;01;0;0021885299534;08;2018;06/08/2018;801746017643000;CV FICOM ABADI SEJAHTERA;GRIYA KARYA SEDATI PERMAI BLOK AB NO 05, SEDATIGEDE, KAB SDA;6234000;623400;0;1;006;006;;;
FM;01;0;0041876380050;08;2018;18/07/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;3873100;387310;0;1;005;005;;;
FM;03;0;0021866825607;08;2018;01/08/2018;014899595627000;PT CAHAYA AGUNG PERDANA KARYA;JL.KARANGASEM NO 5A RT 002 RW 003 BANYUWANGI;319894300;31989430;0;1;006;006;;;
FM;01;0;0041876380048;08;2018;16/07/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;4002350;400235;0;1;005;005;;;
FM;03;0;0041870834328;08;2018;14/08/2018;015885072441000;PT ATRYA SWASCIPTA REKAYASA;JL PAHLAWAN NO 95 RT 001 RW 007 KOTA BANDUNG;215000000;21500000;0;1;006;006;;;
FM;03;0;0031880134503;08;2018;02/08/2018;015105109609000;CV PUTRI PERDANA ENGINEERING CONSULTANT;JETIS KULON IX/21-E RT 009 RW 004 WONOKROMO SURABAYA;152050000;15205000;0;1;006;006;;;
FM;03;1;0041866745716;08;2018;20/08/2018;020535274046000;PT PRIMUS INDONESIA;PLAZA PASIFIK  BLOK A2/33 JL BOULEVARD BARAT KELAPA GADING BARAT JAKARTA UTARA;295625000;29562500;0;1;006;006;;;
FM;03;0;0051820518401;08;2018;09/08/2018;810636142618000;PT ALTHA DYANUSA CONSULTING;DUKUH KUPANG XI NO 17 LANTAI 2 RAUNG A RT 001 RW 001 , KOTA SURABAYA;201600000;20160000;0;1;006;006;;;
FM;03;1;0041885608363;08;2018;13/08/2018;022296107612000;CV PUSAKA BAWEAN;JL HANGTUAH DSN. PATEKEN RT 002 RW 005, KOTAKUSUMA, GRESIK;110000000;11000000;0;1;006;006;;;
FM;03;0;0041808501564;08;2018;08/08/2018;661562306086000;PT INDONESIA INDIKATOR;RUKO PURI MANSION BLOK C NO 8C RT 002 RW 001 JAKARTA BARAT;35000000;3500000;0;1;006;006;;;
FM;03;0;0021828144582;08;2018;10/08/2018;017217431641000;CV DWIJAYA MOTOR;JL JAYANEGARA 179-A, BANJARAGUNG, KAB MOJOKERTO;1311000000;131100000;0;0;006;006;;;
FM;03;0;0021826454889;08;2018;20/08/2018;315764571609000;PT DUTA MEDIA CIPTA;JL BIBIS KARAH NO 61-A, SURABAYA;39648000;3964800;0;1;006;006;;;
FM;03;0;0041895489613;08;2018;27/08/2018;026235119061000;FA KANTOR JASA PENILAI PUBLIK IMMANUEL, JOHNNY DAN REKAN;JL RAYA PASAR MINGGU KAV 34, PANCORAN , JAKARTA SELATAN;265000000;26500000;0;1;006;006;;;
FM;03;0;0021852453230;08;2018;03/08/2018;033387564012000;PT INDONESIA UNTUK DUNIA;JL WOLTER MONGINSIDI NO 63 B, RAWA BARAT, JAKARTA SELATAN;99000000;9900000;0;1;006;006;;;
FM;03;0;0021879529484;08;2018;02/08/2018;026091173618000;PT CITRA MANDIRI MITRA SEJATI;TAMAN PONDOK INDAH BLOK B-02, WIYUNG, SURABAYA;5909091;590909;0;0;006;006;;;
FM;03;0;0001894381493;08;2018;09/08/2018;017461070073000;PT WAHANA CIPTASINATRIA;DELTA BUILDING BLOK A 4-9 JL. SURYOPRANOTO NO.1-9, PETOJO SELATAN, JAKARTA PUSAT;23200000;2320000;0;1;008;008;;;
FM;03;1;0021849287419;08;2018;13/08/2018;015327950609000;CV ADHI HUTAMA;JL. KARAH INDAH I BLOK D NO 25 RT 000 RW 000 , SURABAYA;345000000;34500000;0;1;007;007;;;
FM;01;0;0041847121399;08;2018;01/08/2018;027736248517000;HARTA VERA LLOYD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;398802;39880;0;1;013;013;;;
FM;03;1;0021844902001;08;2018;27/08/2018;028009215001001;PT MAHUDUN SARICIPTA UTAMA;JL JERUK NO 34, UTAN KAYU UTARA, JAKARTA TIMUR;90909091;9090909;0;1;006;006;;;
FM;03;0;0041876372245;08;2018;31/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 SURABAYA;52195000;5219500;0;1;009;009;;;
FM;03;0;0041836397510;08;2018;01/08/2018;025683442015000;PT INDOCARE PACIFIC;JL DR SAHARJO NO 45, INFINIA PARK, MANGGARAI , JAKARTA SELATAN;17083333;1708333;0;0;006;006;;;
FM;01;0;0051810980291;08;2018;03/08/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;6840965;684096;0;1;013;013;;;
FM;03;0;0041843241330;08;2018;30/08/2018;762591535504000;PT BERKAH MULTI CARGO;JL. PRAPAT KURUNG UTARA NO 58 SURABAYA;106465125;10646514;0;1;009;009;;;
FM;01;0;0001823595237;08;2018;23/05/2018;010611705093000;PT. GAPURA ANGKASA;GEDUNG DAPENRA LT. 1,2&3 KOTA BARU BANDAR KEMAYORAN JAKARTA;450000;45000;0;1;013;013;;;
FM;03;0;0031876989299;08;2018;23/08/2018;716816947613000;PT PELINDO PROPERTI INDONESIA;PERAK BARAT NO 378 RT 002 RW 003, SURABAYA;13577273;1357727;0;1;006;006;;;
FM;01;0;0031860441385;08;2018;18/07/2018;011329059092000;PT. AKR CORPORINDO TBK;JL. PANJANG NO.5 KEBUN JERUK DKI JAKARTA RAYA-11530 JAKARTA BARAT;1245000;124500;0;1;013;013;;;
FM;03;0;0031876989298;08;2018;23/08/2018;716816947613000;PT PELINDO PROPERTI INDONESIA;PERAK BARAT NO 378 RT 002 RW 003, SURABAYA;17724545;1772455;0;1;006;006;;;
FM;03;0;0041865505635;08;2018;08/08/2018;315853598029000;PT GRAHA LESTARI AGUNG MAKMUR;KOMP. DUTA MERLIN,JL GAJAH MADA 3-5 , PETOJO UTARA, JAKARTA PUSAT;37500000;3750000;0;0;006;006;;;
FM;03;0;0041876372179;08;2018;09/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 SURABAYA;12179712;1217971;0;1;011;011;;;
FM;03;0;0051838478765;08;2018;29/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;39576120;3957612;0;1;013;013;;;
FM;03;0;0051810980323;08;2018;13/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;17030543;1703054;0;1;013;013;;;
FM;01;0;0041874594166;08;2018;24/07/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;6645396;664539;0;1;013;013;;;
FM;03;0;0041872619916;08;2018;01/08/2018;019618677022000;PT ANDALAN NUSANTARA TEKNOLOGI;JL JEND SUDIRMAN KAV 32, KARET TENGSIN, JAKARTA PUSAT;21818182;2181818;0;1;006;006;;;
FM;03;0;0051810980368;08;2018;24/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;150247370;15024737;0;1;013;013;;;
FM;03;0;0031897999077;08;2018;02/08/2018;020622189073000;PT KONSULINDO INFORMATIKA PERDANA;JL MENTENG RAYA NO 21, KEBON SIRIH, JAKARTA PUSAT;90000000;9000000;0;1;006;006;;;
FM;01;0;0031869917882;08;2018;18/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;03;0;0031860446360;08;2018;03/08/2018;011329059092000;PT AKR CORPORINDO;JL PANJANG NO 5 KEBUN JERUK DKI JAKARTA JAKARTA BARAT;23315000;2331500;0;1;013;013;;;
FM;03;0;0041832073083;08;2018;24/08/2018;010001832092000;PT SMART;JL MH THAMRIN NO 51 JAKARTA PUSAT;12000000;1200000;0;1;013;013;;;
FM;01;0;0031869917888;08;2018;30/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;01;0;0041874594164;08;2018;24/07/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;2640449;264044;0;1;013;013;;;
FM;03;0;0041849091220;08;2018;29/08/2018;017039611503000;CV ARIFA PERSADA;JL.PERUM BPI BLOK N.14, NGALIYAN , KOTA SEMARANG;19370000;1937000;0;0;013;013;;;
FM;01;0;0041874594158;08;2018;24/07/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;986682;98668;0;1;013;013;;;
FM;01;0;0031869917887;08;2018;24/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;03;0;0051810980361;08;2018;23/08/2018;018310698511000;KOP TKBM PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;25726470;2572647;0;1;013;013;;;
FM;03;0;0031844418730;08;2018;06/08/2018;010694743093000;PT SURVEYOR INDONESIA;GRAHA SURVEYOR INDONESIA LT 4-11 JL JEND GATOT SUBROTO KAV 56 JAKSEL;155000000;15500000;0;1;013;013;;;
FM;03;1;0041876372225;08;2018;29/08/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL PERAK BARAT NO 379 RT 002 RW 003 PERAK UTARA SURABAYA;26518980;2651898;0;1;013;013;;;
FM;01;0;0031869917885;08;2018;24/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;01;0;0031869917881;08;2018;17/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;03;0;0041847121420;08;2018;28/08/2018;027736248517000;PT HARTA VERA LLYOD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;21666179;2166617;0;1;013;013;;;
FM;01;0;0031869917880;08;2018;17/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;2311500;231150;0;0;014;014;;;
FM;03;0;0041897767090;08;2018;06/08/2018;802440321453000;PT PRIMA MANDIRI KOMUNIKASI;JL JOMBANG RAYA RUKO EMERALD BOULEVARD OFFICE PARK BLOK AA2 NO 52 LT 3 RT 01 RW 07 PERIGI KOTA TANGERANG SELATAN;37857000;3785700;0;1;013;013;;;
FM;03;0;0041847121408;08;2018;21/08/2018;027736248517000;PT HARTA VERA LLYOD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;14013338;1401333;0;1;013;013;;;
FM;03;0;0021808329799;08;2018;08/08/2018;015949019517000;CV NUSA ABADI;JL CANDI LOSMEN NO 11 CANDI KOTA SEMARANG;81300000;8130000;0;1;013;013;;;
FM;01;0;0031869917884;08;2018;24/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;01;0;0031869917853;08;2018;25/05/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;03;0;0021869492181;08;2018;06/08/2018;736685801922000;CV GRAHA TEKNIK;BTN KOLHUA BLOK Q NO 233, KOLHUA, KUPANG;46750000;4675000;0;1;012;012;;;
FM;03;0;0021872745071;08;2018;06/08/2018;012021895517000;PT WASTUWIDYAWAN;JL SEMERU NO 9-C LT 2 GAJAH MUNGKUR SEMARANG;125100000;12510000;0;1;013;013;;;
FM;03;0;0021859390653;08;2018;07/08/2018;021585096522000;RISMA PUTRI MANDIRI;JL. NIAGA RT 01 RW 09, TAMBAKREJA, CILACAP;60124872;6012487;0;1;014;014;;;
FM;07;0;0021842870833;08;2018;08/08/2018;032015174613000;PT PELINDO MARINE SERVICE;JL PRAPAT KURUNG UTARA No 58 SBY;1196988957;119698896;0;0;012;012;;;
FM;03;0;0041818106922;08;2018;03/08/2018;314233719612000;PT PILAR LINTANG PRATAMA;JL BETON I NO 10 RT 3 RW 4 PONGANGAN INDAH, PONGANGAN GRESIK;1163690000;116369000;0;1;013;013;;;
FM;03;0;0041899244826;08;2018;31/08/2018;010611804093000;PELINDO HUSADA CITRA;JL. PRAPAT KURUNG SELATAN NO. 1 RT 002 RW 003, SURABAYA;40900000;4090000;0;1;014;014;;;
FM;03;0;0031866975700;08;2018;21/08/2018;016000127517000;CV TANAH PUTIH;JL DR WAHIDIN NO 4 JOMBLANG KOTA SEMARANG;57285000;5728500;0;0;013;013;;;
FM;01;0;0031869917873;08;2018;04/07/2018;015563554522000;KOP. KARY. PELABUHAN CILACAP BAHARI;JL. LAUT JAWA NO.1, TAMBAKREJA, CILACAP;400000;40000;0;1;014;014;;;
FM;03;0;0021857165022;08;2018;01/08/2018;314262379521000;VISINDO SINERGI;PERUM GSMT BLOK 41 NO 8 RT 008 RW 005, BANYUMAS;13510000;1351000;0;1;014;014;;;
FM;03;0;0041870834327;08;2018;13/08/2018;015885072441000;PT ATRYA SWASCIPTA REKAYASA;JL PAHLAWAN NO 95 RT 001 RW 007 KOTA BANDUNG;414909091;41490909;0;1;013;013;;;
FM;03;1;0041832906447;08;2018;09/08/2018;316565373522000;KOP TENAGA KERJA BONGKAT MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO. 53, TAMBAKREJA, CILACAP;132195216;13219521;0;1;014;014;;;
FM;03;0;0041832906457;08;2018;30/08/2018;316565373522000;KOP TENAGA KERJA BONGKAT MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO. 53, TAMBAKREJA, CILACAP;47589543;4758954;0;1;014;014;;;
FM;03;1;0051818560827;08;2018;16/08/2018;313305906517000;CV REJEKI SELARAS;JL KEPODANG SELATAN I BLOK A-5 RT 1 RW 14 PUDAKPAYUNG KOTA SEMARANG;8000000;800000;0;1;013;013;;;
